Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
31-01-2012,Stock 95,400.8438978,934.7105064,1335.554404,580.2509147,470.7311782,851.8912307,-283.3198555,0,1001009,107.2196829
29-02-2012,Stock 95,748.8497669,359.52115,1108.370917,596.1619516,608.8655518,246.8433233,-65.39862589,0,1051434,106.6363523
30-03-2012,Stock 95,428.4105019,923.5495572,1351.960059,798.8369471,806.4951571,341.0811798,-80.95561514,0,1036744,105.7673261
30-04-2012,Stock 95,255.9133271,861.7263415,1117.639669,523.3109847,486.2463249,673.8144491,-78.5316166,0,1035093,105.020663
31-05-2012,Stock 95,784.0824806,146.0515787,930.1340593,482.1260711,568.7781606,729.5434312,233.2492331,63.27419268,1061179,104.5078111
29-06-2012,Stock 95,210.2818518,908.3910192,1118.672871,523.8947504,669.4033498,500.9848072,0.953751052,0.260615458,1010001,104.8148458
31-07-2012,Stock 95,126.5510917,326.3937315,452.9448232,285.4356517,322.5165184,618.6183642,309.0653656,79.0912609,1089480,105.1758388
31-08-2012,Stock 95,597.6754986,824.4244886,1422.099987,611.0539919,598.1155966,736.3340728,-367.2465685,0,1021234,106.968599
28-09-2012,Stock 95,470.9128534,459.5417595,930.4546129,588.7893233,628.4826253,407.5132472,-172.2851769,0,1059725,106.3540955
31-10-2012,Stock 95,167.61482,600.0246611,767.6394811,324.3242561,315.3382356,741.9836813,282.4211744,81.09217162,1061261,105.203019
30-11-2012,Stock 95,250.2331001,436.7655243,686.9986244,264.1177985,318.2754109,340.8881399,-127.7908702,0,1057033,106.3413503
31-12-2012,Stock 95,921.0863279,919.1178109,1840.204139,1002.779494,1037.0839,593.372574,107.4084788,25.66379832,1089986,105.7265297
31-01-2013,Stock 95,229.457876,880.1813228,1109.639199,511.6821195,657.2823055,269.439472,11.93362843,3.41227827,1068720,106.1332498
28-02-2013,Stock 95,430.5215612,570.3519756,1000.873537,666.8099728,799.2601288,428.4823759,30.08351727,8.170861292,1072040,106.6021998
29-03-2013,Stock 95,304.6580171,355.5113922,660.1694093,441.9199927,504.879206,736.0827161,361.6763291,107.7442311,1023465,107.1187976
30-04-2013,Stock 95,526.6082423,339.6611743,866.2694167,414.3421182,455.8607002,831.2530538,-338.722476,0,1044714,108.9338182
31-05-2013,Stock 95,804.3266471,900.134006,1704.460653,1262.953541,1476.411969,336.878531,-32.58840297,0,1012840,108.0395532
28-06-2013,Stock 95,210.4869508,847.9303167,1058.417268,768.4792379,872.3925232,112.2108291,-52.66399036,0,1049247,107.272522
31-07-2013,Stock 95,653.5173301,276.5678994,930.0852295,317.2905608,264.8325036,868.3508028,-383.2642763,0,1095959,106.3081549
30-08-2013,Stock 95,415.9587129,808.2265344,1224.185247,605.8243639,779.9603319,646.232078,177.9478433,45.81701406,1051618,104.7600779
30-09-2013,Stock 95,270.3281475,366.0678586,636.3960061,475.7582541,524.2283877,108.3145889,-25.15310317,0,1055876,105.0069362
31-10-2013,Stock 95,129.5283921,242.4975642,372.0259563,246.482155,272.5129275,299.1859461,56.10787243,11.76529858,1063975,104.5498527
29-11-2013,Stock 95,213.862247,716.8048735,930.6671204,572.5887446,723.9975508,166.8342634,55.05681942,15.29590243,1008587,104.9779961
31-12-2013,Stock 95,117.3333834,475.942541,593.2759244,198.2543761,219.1832359,922.8487388,-46.58147341,0,1003056,105.7481386
31-01-2014,Stock 95,627.8030582,153.3649678,781.168026,247.072456,245.0329243,529.730257,-52.57565265,0,1044895,105.5756314
28-02-2014,Stock 95,427.8654513,727.0671678,1154.932619,455.7115717,567.236663,768.7885357,-309.0436063,0,1009540,104.7698335
31-03-2014,Stock 95,141.6105079,495.5436162,637.1541241,476.8301581,541.0202814,476.7411967,-188.5936196,0,1084448,103.2834383
30-04-2014,Stock 95,942.8605796,172.6983891,1115.558969,640.8941604,542.5595788,295.2400995,123.7742607,35.92390031,1094873,101.8202674
30-05-2014,Stock 95,218.9433512,764.2036791,983.1470303,571.7304271,569.9823464,360.6115454,30.26679827,6.781351801,1076705,102.0546407
30-06-2014,Stock 95,280.3107673,922.8177031,1203.12847,378.5464964,402.5080846,648.6367608,-299.9639232,0,1083337,102.6159329
31-07-2014,Stock 95,459.5028677,850.8651947,1310.368062,932.3108522,993.0493366,969.265561,119.8799136,29.36357027,1019358,101.7391312
29-08-2014,Stock 95,456.7156129,521.6562313,978.3718442,437.3842075,479.550575,587.0800927,-204.2761895,0,1026721,102.0887527
30-09-2014,Stock 95,244.844439,517.2806565,762.1250955,499.483832,567.1328394,617.4996298,84.3039548,18.26059883,1049866,101.2551078
31-10-2014,Stock 95,459.1581648,960.4164546,1419.574619,620.832051,703.196263,400.4745012,61.31621078,16.0030941,1037623,101.4955151
28-11-2014,Stock 95,854.7210947,472.1342269,1326.855322,1030.158989,987.2333297,917.1695741,-371.1898089,0,1089698,102.0830854
31-12-2014,Stock 95,721.5444266,854.5621013,1576.106528,542.5079251,670.6325944,139.1359067,-29.06211093,0,1040364,101.1202217
30-01-2015,Stock 95,241.5504918,548.6936312,790.244123,286.2687023,354.0896437,195.3028969,73.12016832,16.75213688,1004739,100.2441119
27-02-2015,Stock 95,419.598964,156.9580486,576.5570126,344.0070712,409.3113537,997.4076398,405.1010125,97.07635397,1089886,100.5725649
31-03-2015,Stock 95,367.9890392,427.216643,795.2056823,412.9587787,465.6929613,674.5624811,161.3706026,40.27790085,1090721,101.9809733
30-04-2015,Stock 95,536.2570598,379.8296332,916.086693,319.6311029,331.947583,670.2974481,-313.5794466,0,1003130,103.1699816
29-05-2015,Stock 95,646.6565725,828.0905791,1474.747152,1166.695225,1180.310851,480.1148021,34.13668544,8.803041538,1001760,102.2479995
30-06-2015,Stock 95,972.4367133,676.7310242,1649.167737,728.4674801,683.7869216,633.4093954,-226.0121215,0,1004980,102.4604239
31-07-2015,Stock 95,411.4194225,414.0156039,825.4350264,453.4969924,510.3411985,514.5057565,-9.172978412,0,1034794,101.7280857
31-08-2015,Stock 95,413.2501602,592.1456688,1005.395829,620.2979527,652.1773235,392.9154097,-43.57639964,0,1053452,101.1486173
30-09-2015,Stock 95,880.3632208,224.593633,1104.956854,708.2586904,741.7778382,227.5848899,-3.44966537,0,1014205,100.5840379
30-10-2015,Stock 95,979.018777,884.7516158,1863.770393,1165.727819,1032.094393,708.836993,-269.7932729,0,1012047,99.82747862
30-11-2015,Stock 95,452.1071641,716.6824155,1168.78958,416.146447,533.615549,556.4148712,-160.4404442,0,1079648,98.86742014
31-12-2015,Stock 95,388.8679147,798.0144795,1186.882394,368.5526502,404.5843076,231.2037773,-19.52243484,0,1075964,97.72127561
29-01-2016,Stock 95,489.4703344,844.6623046,1334.132639,664.5790561,572.8009986,506.4159438,31.12951403,8.679881206,1032336,97.04926087
29-02-2016,Stock 95,648.6225216,327.6543134,976.276835,324.3521892,361.0311008,434.7921554,211.342544,52.15747721,1065128,97.53803394
31-03-2016,Stock 95,815.7980707,757.5705364,1573.368607,588.7781673,501.6087346,631.8157338,85.94159704,23.05183813,1068995,98.53189358
29-04-2016,Stock 95,240.3340379,212.8013239,453.1353618,251.4097242,286.0960704,132.9663804,30.29065715,8.10634403,1040041,99.5972977
31-05-2016,Stock 95,546.5568328,238.4257025,784.9825353,303.6595696,269.4166607,445.4152546,92.68882014,19.42438162,1027402,100.4203627
30-06-2016,Stock 95,720.4457579,259.0052909,979.4510489,619.4197955,615.9850748,457.4017573,-130.0045796,0,1017531,101.265552
29-07-2016,Stock 95,690.8596104,236.58012,927.4397304,418.5935768,392.8662559,477.335768,-131.2929252,0,1024756,100.6672085
31-08-2016,Stock 95,783.9037397,621.4349176,1405.338657,886.9714375,882.0874144,684.2265424,28.23242067,6.496859672,1083630,99.68414804
30-09-2016,Stock 95,203.7477976,491.7521776,695.4999752,390.1408452,354.2278905,864.3356491,-163.6511132,0,1032651,99.74020864
31-10-2016,Stock 95,716.7855847,682.7477859,1399.533371,807.1452543,892.5610322,452.2772013,-223.9336932,0,1045064,99.20454719
30-11-2016,Stock 95,341.97819,795.327563,1137.305753,395.4890811,484.4744046,374.6568609,-25.3516182,0,1029478,98.03652489
30-12-2016,Stock 95,570.6230855,568.5714089,1139.194494,617.4035479,625.1525276,940.8514621,-42.87241548,0,1081473,97.26854908
31-01-2017,Stock 95,698.3659541,321.6269142,1019.992868,570.909191,554.6484562,268.8151401,-118.0969717,0,1003382,96.72126281
28-02-2017,Stock 95,400.0847638,929.6433511,1329.728115,708.8990687,625.5494523,945.3565171,-325.1737922,0,1040605,95.74465239
31-03-2017,Stock 95,946.3593543,934.2074636,1880.566818,689.1137371,872.3679403,371.0603699,-105.6744596,0,1041387,94.71376627
28-04-2017,Stock 95,331.2272457,211.2582091,542.4854548,351.223617,397.929079,202.3297692,40.09522249,8.665934576,1020806,93.67255484
31-05-2017,Stock 95,486.6778803,895.1194081,1381.797288,837.2360154,863.5375803,527.4602354,224.103381,55.93223902,1011715,93.68167023
30-06-2017,Stock 95,769.6436738,728.6672892,1498.310963,810.0021619,668.7522945,681.8873192,-201.8237201,0,1010187,94.63960971
31-07-2017,Stock 95,560.9580694,967.9336846,1528.891754,770.6176618,967.4281364,319.3584061,-92.59950851,0,1032827,94.43873245
31-08-2017,Stock 95,903.4653098,306.9475935,1210.412903,389.4009812,473.4470777,848.1292053,299.9029638,84.48259723,1091585,93.69713878
29-09-2017,Stock 95,264.418852,250.713402,515.132254,220.2298018,274.2043152,772.3841385,263.3033731,55.27487433,1001805,94.19207839
31-10-2017,Stock 95,185.2142603,105.2971278,290.5113881,124.0743422,104.8839772,468.5871903,-164.4785307,0,1019450,95.31772505
30-11-2017,Stock 95,148.5050136,469.7120884,618.217102,231.0936053,280.9043287,771.6943393,111.8344588,30.31710147,1074362,94.63808308
29-12-2017,Stock 95,530.6834345,971.7318585,1502.415293,807.3151137,737.9044649,560.9260336,-222.5812645,0,1041692,95.05824019
31-01-2018,Stock 95,285.9964188,570.8264208,856.8228396,493.521389,426.7720674,770.9915673,-235.0091115,0,1092599,94.53505411
28-02-2018,Stock 95,877.1165126,214.7671023,1091.883615,481.8744113,399.3490159,262.6036996,64.05090485,17.8382571,1074150,93.73812603
30-03-2018,Stock 95,793.5650559,408.5853144,1202.15037,696.2212559,764.2069812,278.3512886,65.96409016,15.20847795,1038169,94.04139457
30-04-2018,Stock 95,428.4545739,610.9537813,1039.408355,803.7007783,1010.394377,602.071291,-232.3366772,0,1006537,94.49919317
31-05-2018,Stock 95,678.3301245,165.2506605,843.5807851,314.1470301,328.2628248,968.2665453,39.30604943,8.731751762,1023004,93.60697938
29-06-2018,Stock 95,853.3264243,571.5968656,1424.92329,650.7073051,835.8967983,292.3411633,62.87840516,15.10451382,1076565,93.35619347
31-07-2018,Stock 95,831.5994837,464.1401131,1295.739597,514.6698899,517.2125061,957.769752,-341.2765228,0,1093196,93.5534931
31-08-2018,Stock 95,439.4057044,178.6102288,618.0159332,187.8200013,215.1512408,492.295221,188.9389846,49.72186366,1097500,92.59414069
28-09-2018,Stock 95,681.6755409,361.2517501,1042.927291,607.1689868,763.2718226,448.0032768,-69.38814184,0,1063416,93.06990289
31-10-2018,Stock 95,973.9797219,535.1101256,1509.089847,702.3503031,725.7207404,137.2244539,-66.24950388,0,1026925,92.51569674
30-11-2018,Stock 95,347.399139,394.2428478,741.6419868,357.0211589,429.1179396,119.7050798,-32.78464111,0,1077286,91.6285681
31-12-2018,Stock 95,288.0565335,527.5259637,815.5824972,399.4705877,511.8370579,832.1214226,-75.91005096,0,1042957,90.77911574
31-07-2006,Stock 96,913.9053215,792.3498912,1706.255213,813.3412898,811.2382106,836.8914554,-112.5111037,0,1010202,100
31-08-2006,Stock 96,677.953557,659.8656239,1337.819181,887.0459279,890.0369776,852.8495218,-242.1107454,0,1063425,99.31163857
29-09-2006,Stock 96,879.2639873,767.785389,1647.049376,546.1988836,478.6095068,767.5539616,-79.1638935,0,1017413,98.28288999
31-10-2006,Stock 96,722.34756,230.6326556,952.9802156,420.7268046,426.3189273,412.1421955,102.5834767,30.30428487,1098000,97.72501527
30-11-2006,Stock 96,319.6801002,568.4069977,888.0870979,467.6084483,557.0585797,815.4277723,-20.96578014,0,1080525,98.12502777
29-12-2006,Stock 96,459.8560741,517.3650284,977.2211026,690.342794,703.5553438,146.7703198,-37.12278503,0,1078912,97.86415416
31-01-2007,Stock 96,905.0070099,340.1033234,1245.110333,939.9222762,1019.959911,687.4184137,-31.72380248,0,1011306,97.3271859
28-02-2007,Stock 96,317.1460325,560.1567079,877.3027404,592.6487803,564.832465,602.0265553,-149.8579333,0,1013285,96.62834542
30-03-2007,Stock 96,998.7295985,637.9258693,1636.655468,506.8946546,641.9813084,137.8213947,4.304412763,1.053499781,1038319,95.84790373
30-04-2007,Stock 96,884.1142857,637.9476981,1522.061984,1114.411233,1432.055931,621.2325144,7.883887154,1.985830871,1012596,95.69606812
31-05-2007,Stock 96,133.360125,909.2208115,1042.580936,662.7265431,788.833642,908.0448005,-171.7782499,0,1048341,95.74562117
29-06-2007,Stock 96,316.4756184,477.0101204,793.4857388,406.6033409,480.1023624,402.4826686,-8.767603817,0,1009009,95.06541886
31-07-2007,Stock 96,548.5381495,211.2879445,759.826094,602.4003692,520.3588616,252.6986641,-124.9307155,0,1012090,94.51538958
31-08-2007,Stock 96,784.2067486,767.9039998,1552.110748,602.764329,569.0529622,496.1082459,-63.05349482,0,1099371,93.54891627
28-09-2007,Stock 96,669.329773,772.7465057,1442.076279,602.3729355,751.3004567,516.2328791,208.8048351,42.76067674,1001750,92.95028712
31-10-2007,Stock 96,756.2501455,308.714379,1064.964525,833.2865337,994.4939025,922.2604414,-12.719985,0,1026294,93.39496648
30-11-2007,Stock 96,462.3643443,255.3491413,717.7134856,313.5694486,309.9259129,176.1248272,72.75367614,20.13249694,1049579,93.00275497
31-12-2007,Stock 96,983.6495829,582.0114617,1565.661045,964.2717283,934.7052634,231.0325976,47.11483789,12.49570356,1011028,93.61998851
31-01-2008,Stock 96,976.3509508,903.5087118,1879.859663,1084.652969,960.8878678,762.8404305,-54.52430279,0,1063715,94.32465256
29-02-2008,Stock 96,302.0128539,503.8733738,805.8862278,245.1965811,290.8274894,533.4868617,204.9054033,59.74556297,1057443,94.33896367
31-03-2008,Stock 96,773.5681567,463.3603641,1236.928521,711.3992108,754.826572,552.3242478,97.73649338,25.60797425,1080263,95.30351605
30-04-2008,Stock 96,967.7810335,384.9393868,1352.72042,855.6496517,736.9194293,647.7396811,-269.7399691,0,1023968,96.09545601
30-05-2008,Stock 96,122.7890614,135.3860454,258.1751068,153.2340519,125.8342826,783.7364361,389.0507051,83.66303565,1047894,95.43846813
30-06-2008,Stock 96,622.6591468,597.7084126,1220.367559,512.3154003,665.2136226,109.6170559,39.03631716,10.64732797,1030798,97.82950255
31-07-2008,Stock 96,884.9650422,418.5138892,1303.478931,597.6554199,544.6880537,867.3378167,36.22161826,7.465985756,1062148,99.03066036
29-08-2008,Stock 96,691.2252362,944.2401994,1635.465436,1146.629398,1234.487379,551.5717477,198.115038,58.60873342,1050266,99.70663912
30-09-2008,Stock 96,559.8332183,560.2236327,1120.056851,636.0081962,535.9606916,504.6277197,190.851821,42.31089611,1091058,100.8508192
31-10-2008,Stock 96,238.2755381,475.102818,713.3783561,567.5894368,578.4760592,449.7153831,95.12442812,19.76515229,1003684,102.2748427
28-11-2008,Stock 96,473.9250894,939.8921314,1413.817221,709.3548618,719.5010481,608.6093635,92.75610595,25.43888811,1001091,103.375852
31-12-2008,Stock 96,634.7618117,742.4246785,1377.18649,687.5964769,734.5641338,775.565192,138.8512782,32.35846027,1041970,104.4235208
30-01-2009,Stock 96,358.0447277,502.0178713,860.062599,657.7974514,778.2027007,755.5234386,-90.43388763,0,1070538,105.3676738
27-02-2009,Stock 96,156.1104963,371.2081254,527.3186217,324.1622195,416.6448019,833.6460385,312.1849089,70.17792801,1002969,105.0178787
31-03-2009,Stock 96,820.3217981,275.5602075,1095.882006,664.4026624,610.0323477,252.6866692,122.9479329,27.1445929,1053111,106.2353705
30-04-2009,Stock 96,163.9223239,843.248345,1007.170669,421.5966217,448.8246627,475.2614373,145.6977065,29.76353596,1061097,107.3752769
29-05-2009,Stock 96,420.0686036,403.5119147,823.5805183,384.620596,465.7947441,206.881771,-81.75533686,0,1047551,108.5275967
30-06-2009,Stock 96,404.2164323,883.8306811,1288.047113,535.1290543,617.7001583,957.0108337,-305.6978999,0,1068901,107.9575608
31-07-2009,Stock 96,171.037989,806.2701358,977.3081248,756.0675158,964.0396237,137.8684855,-22.84660175,0,1047401,106.7042608
31-08-2009,Stock 96,479.6743329,833.7882433,1313.462576,745.9338874,606.5607864,169.487092,63.02394581,14.71269303,1075284,105.7885895
30-09-2009,Stock 96,770.2780105,623.0254552,1393.303466,439.3038764,516.4231139,608.5284196,-218.5406274,0,1000973,106.5277502
30-10-2009,Stock 96,427.9335939,181.6506007,609.5841946,322.5810273,280.1753358,307.0620053,-48.73827355,0,1049884,105.6937386
30-11-2009,Stock 96,299.725167,361.3904829,661.1156499,455.9392927,522.2495484,344.6072927,-116.5700438,0,1017058,104.9857707
31-12-2009,Stock 96,705.4946517,973.7151796,1679.209831,740.6499792,635.1246834,597.8768928,-205.0115873,0,1090888,103.8887212
29-01-2010,Stock 96,826.2735781,311.4278538,1137.701432,898.0712064,934.236392,720.9076715,-308.4011708,0,1060237,103.0007888
26-02-2010,Stock 96,596.2269199,632.9654598,1229.19238,473.6634542,560.2690496,833.2243617,-284.5623337,0,1067919,101.4414979
31-03-2010,Stock 96,878.876644,892.5093646,1771.386009,1023.414239,874.8302395,894.8879525,-231.3766624,0,1073989,99.89510241
30-04-2010,Stock 96,534.9656927,293.9134271,828.8791197,534.8999518,571.5206692,156.4063849,-68.54481094,0,1068450,98.90322561
31-05-2010,Stock 96,185.5605537,303.8456203,489.406174,281.5664846,330.6744428,364.8419237,-60.67546227,0,1088058,97.79768483
30-06-2010,Stock 96,809.0140566,480.0875102,1289.101567,846.7492276,879.0699504,540.5563348,43.63741116,12.6757731,1075236,96.86828493
30-07-2010,Stock 96,838.9033942,811.388565,1650.291959,664.8005944,822.6520582,264.0599616,61.66340742,14.5239942,1028716,97.02700077
31-08-2010,Stock 96,760.8454967,283.779221,1044.624718,328.4052625,347.3340594,433.468775,65.99181318,14.54638034,1092336,97.43230867
30-09-2010,Stock 96,697.31458,795.1522787,1492.466859,798.5337717,994.7188718,924.6225624,-288.3807633,0,1028905,97.81567477
29-10-2010,Stock 96,509.6991425,722.661613,1232.360756,684.4634562,760.5195063,301.6691515,23.91092597,5.428468512,1078024,96.8962062
30-11-2010,Stock 96,853.6625201,578.9450978,1432.607618,613.3472556,682.1738245,225.3656816,-31.27805199,0,1013607,96.93013143
31-12-2010,Stock 96,982.9251509,629.0136109,1611.938762,1171.193812,1113.162796,964.5675222,-438.9609955,0,1042411,96.44301727
31-01-2011,Stock 96,588.961926,971.7744026,1560.736329,661.4248681,689.372415,662.2273224,-300.2235079,0,1080896,95.16151057
28-02-2011,Stock 96,671.4709095,539.4917095,1210.962619,611.004183,723.0360477,748.3612463,-256.1554149,0,1044616,93.86088355
31-03-2011,Stock 96,854.4590552,192.8255242,1047.284579,427.8130798,476.3901307,527.9388156,86.13947205,18.38123292,1064446,92.4761358
29-04-2011,Stock 96,382.4312652,558.3063847,940.7376499,374.4597719,407.4558091,909.7299945,402.5842874,110.7241431,1094882,92.12393316
31-05-2011,Stock 96,458.9686267,866.6346582,1325.603285,497.7555924,514.7761366,513.2835752,-243.4267628,0,1070807,93.3228685
30-06-2011,Stock 96,131.6802645,262.9880768,394.6683414,196.58928,159.4592937,159.997248,-65.7589547,0,1027731,92.83206952
29-07-2011,Stock 96,377.4500117,119.2658956,496.7159073,246.4211667,286.4329557,479.3715463,190.586512,45.51827038,1069412,92.27709984
31-08-2011,Stock 96,926.6635202,693.0223816,1619.685902,595.4749711,718.9768399,769.4425591,-212.971147,0,1081814,92.82604274
30-09-2011,Stock 96,102.5449374,505.4219074,607.9668448,348.4252036,412.9842583,986.7616051,-164.9058535,0,1082529,92.13533294
31-10-2011,Stock 96,453.6764768,506.1609533,959.8374301,381.2309196,309.8448075,624.6626593,139.5385043,30.61412458,1058685,91.1820785
30-11-2011,Stock 96,851.949665,885.0984421,1737.048107,726.1085648,801.8592267,357.8873933,-177.4873203,0,1079566,91.76009153
30-12-2011,Stock 96,213.2426293,970.306467,1183.549096,789.1809434,923.8944535,464.5428684,-109.6101621,0,1065556,91.1037582
31-01-2012,Stock 96,770.5855624,786.578857,1557.164419,596.5896602,511.9416727,521.8696369,-39.56043016,0,1023917,90.33562219
29-02-2012,Stock 96,166.8484804,673.2421865,840.0906669,577.4361064,716.9756511,881.766128,340.4814267,96.94506009,1063812,89.97049985
30-03-2012,Stock 96,612.7007119,354.8624188,967.5631308,677.6616566,785.5839371,957.2020557,215.1928246,63.97976986,1084951,90.99776724
30-04-2012,Stock 96,270.6618665,268.4031762,539.0650427,360.8438696,433.5960133,239.0636932,47.57165766,11.61455915,1044307,92.024552
31-05-2012,Stock 96,626.3793734,469.4569121,1095.836286,700.6626881,562.7629001,780.994852,-336.0038036,0,1033269,92.731669
29-06-2012,Stock 96,930.0785651,829.3937174,1759.472282,1220.046278,1534.098992,315.1798904,-93.4003137,0,1050534,92.11808752
31-07-2012,Stock 96,808.7354007,312.3624735,1121.097874,835.1633123,927.3072303,722.0595373,-150.6239224,0,1079514,91.2193993
31-08-2012,Stock 96,206.3390406,402.1173717,608.4564123,349.2031803,418.5235849,150.8571242,11.91512243,3.024853207,1026485,90.14321402
28-09-2012,Stock 96,825.94773,367.2073178,1193.155048,383.3291462,460.7774476,756.5942314,261.8755232,57.35310231,1096421,90.11316504
31-10-2012,Stock 96,228.8874097,801.3096037,1030.197013,612.4650121,513.8048007,730.3848566,219.0224053,58.76971547,1020123,90.68497107
30-11-2012,Stock 96,789.9652837,139.5504868,929.5157705,429.2771732,510.6973058,454.4084749,-185.9017153,0,1010336,92.01107235
31-12-2012,Stock 96,654.9503655,614.3814743,1269.33184,997.5088547,1290.09284,189.8984376,-38.95392394,0,1035159,91.0101036
31-01-2013,Stock 96,224.9970887,208.6030093,433.6000979,302.1703616,307.1965791,476.0597601,108.809894,24.97462981,1034748,90.11086586
28-02-2013,Stock 96,367.2020691,698.1742206,1065.37629,525.8065315,650.0488452,584.9854966,-91.54030104,0,1074965,90.54947825
29-03-2013,Stock 96,836.1259407,807.1250505,1643.250991,1237.447313,1147.282395,680.7681621,57.45088608,11.99619465,1036418,90.11277288
30-04-2013,Stock 96,375.6403288,733.7222872,1109.362616,660.7740173,607.3008724,407.1713905,-92.02710693,0,1046764,90.40799985
31-05-2013,Stock 96,194.7915772,370.0080362,564.7996134,282.7446932,284.2475971,343.3985551,-161.119941,0,1026876,90.14427071
28-06-2013,Stock 96,853.5801115,664.1639124,1517.744024,739.8294733,606.9550468,963.655801,-168.9513303,0,1086439,89.22826342
31-07-2013,Stock 96,269.5524677,939.0851119,1208.63758,765.633515,861.1422392,571.3971895,-229.9405598,0,1085076,88.61109253
30-08-2013,Stock 96,579.7826673,399.6841427,979.46681,493.6981855,584.8334941,799.8410348,-318.8205376,0,1025011,87.6190828
30-09-2013,Stock 96,929.7294925,449.2457905,1378.975283,614.131155,760.5392503,786.496364,-24.908864,0,1058750,86.18517222
31-10-2013,Stock 96,428.3182003,109.8533389,538.1715392,308.1381417,358.8226592,564.766668,-258.7115726,0,1043739,85.25982859
29-11-2013,Stock 96,778.1609335,772.9831788,1551.144112,534.3802815,571.6971992,479.6364879,125.3475952,29.88266872,1001441,83.53935963
31-12-2013,Stock 96,430.3857757,951.4365486,1381.822324,806.9864678,715.0301916,599.0120545,209.4805948,55.90027861,1010389,83.55745553
31-01-2014,Stock 96,350.4709739,440.1608631,790.6318369,514.2639455,497.6747221,173.284065,-10.08118853,0,1060289,84.52675396
28-02-2014,Stock 96,325.3854196,852.5370498,1177.922469,518.3339449,523.4054877,499.5613027,-71.09730126,0,1085106,84.63742274
31-03-2014,Stock 96,795.3566713,538.9399506,1334.296622,842.112411,681.3953509,938.834105,-182.5333303,0,1014567,84.35432865
30-04-2014,Stock 96,694.023516,925.0805445,1619.10406,675.9463456,808.8120743,790.4597607,365.6276851,90.92151356,1016703,83.88998745
30-05-2014,Stock 96,899.802224,937.9106076,1837.712832,1141.195453,1370.691763,630.9937465,314.1612354,77.05406007,1092261,84.64593011
30-06-2014,Stock 96,134.5127456,838.7883068,973.3010524,465.3594792,538.309022,439.3986985,26.94930383,6.140725107,1029615,85.67256244
31-07-2014,Stock 96,879.4944074,766.9350199,1646.429427,655.9331934,547.2876579,660.4957415,290.028481,62.72539885,1081049,86.27497493
29-08-2014,Stock 96,946.2280746,162.2300145,1108.458089,447.8338856,539.4382825,592.9579385,182.4337049,49.39221865,1019867,87.47548897
30-09-2014,Stock 96,686.7402529,510.8196346,1197.559887,441.2147424,555.028442,733.4595614,182.2010288,45.15813634,1087461,88.05111606
31-10-2014,Stock 96,492.3171332,101.6911208,594.008254,435.9341876,498.8084974,851.3825848,-149.016511,0,1083743,88.7244808
28-11-2014,Stock 96,172.1085594,958.998274,1131.106833,638.0324648,520.6493064,179.0115074,-85.78698167,0,1098250,87.82103971
31-12-2014,Stock 96,448.2847479,570.2506415,1018.535389,521.5110661,430.3989033,316.6159495,-46.35518605,0,1046008,87.21721548
30-01-2015,Stock 96,543.4487399,949.1667015,1492.615441,639.1559042,618.6850451,415.1677528,-106.3757501,0,1024549,86.89808084
27-02-2015,Stock 96,301.4685687,115.7863941,417.2549628,168.752299,213.7089138,380.2975366,148.9128111,40.92812329,1014954,86.38883946
31-03-2015,Stock 96,118.9161969,256.3484858,375.2646828,245.7697739,205.0602412,380.8358815,-84.91082182,0,1022214,86.91341105
30-04-2015,Stock 96,668.1942542,698.6982716,1366.892526,427.8310949,534.0536984,654.6721233,-69.09167047,0,1014994,86.7140563
29-05-2015,Stock 96,927.4347828,692.9508268,1620.38561,537.1477609,619.8485984,305.2203609,136.4027895,34.69668916,1009752,86.13868766
30-06-2015,Stock 96,157.3705581,449.8110602,607.1816183,450.1167879,411.0404004,731.6620391,-180.663057,0,1091204,86.57335435
31-07-2015,Stock 96,890.5798129,713.4864148,1604.066228,869.9784172,750.7217239,498.1914382,-117.2050242,0,1058269,86.12876535
31-08-2015,Stock 96,800.983621,738.1783928,1539.162014,1130.125495,985.0318939,788.5426984,302.0773967,69.10912354,1042734,85.64157947
30-09-2015,Stock 96,544.6815529,592.013013,1136.694566,877.626306,987.3458343,572.4504477,-101.4147442,0,1034796,86.48962799
30-10-2015,Stock 96,262.7868232,607.8856948,870.672518,410.1142483,333.5387218,455.7580571,125.2169065,35.52568884,1097109,86.21260235
30-11-2015,Stock 96,885.0450397,865.2274043,1750.272444,816.0368662,838.3855045,238.2248238,-81.74606982,0,1052709,87.12649977
31-12-2015,Stock 96,790.2205527,916.7440734,1706.964626,795.5936142,688.1224783,828.4609237,-32.82780654,0,1049584,86.87921599
29-01-2016,Stock 96,886.6026109,330.5367487,1217.13936,863.7964262,1096.544646,639.9385588,-198.8320851,0,1043668,86.710265
29-02-2016,Stock 96,107.2019146,852.965947,960.1678617,522.4171453,633.1601878,259.3619584,-117.6203481,0,1022277,85.65424411
31-03-2016,Stock 96,852.4467457,318.082142,1170.528888,394.8215032,448.616633,976.5641924,-340.6649934,0,1021828,84.61552166
29-04-2016,Stock 96,354.0201592,996.2297473,1350.249906,785.1313496,729.6371498,712.7048882,28.02007896,6.524397784,1029312,83.17191763
31-05-2016,Stock 96,696.9751117,967.7120522,1664.687164,840.0778732,674.7107544,977.1831227,153.0962695,41.84090001,1035223,83.18250029
